"ID","response","data_location","duration","confidence","reason","lineup","attempt","weight"
505,"18",19,27,3,"1_","turk14-dialyzerheterogeneous-1",8,1
505,"11",7,23,2,"1_","turk14-dialyzerhomogeneous-5",1,1
505,"1",3,26,2,"1_","turk14-dialyzerhomogeneous-dots-3",7,1
505,"14",6,40,3,"1_","turk14-cyclone.radon-2",2,1
505,"13",9,23,4,"4_","turk14-cyclone.radon-3",6,1
505,"11",19,17,2,"2_","turk14-radon.qq.b2-2",4,1
505,"1",18,30,2,"4_","turk14-radon.qq.b1-4",3,1
506,"9",7,9,1,"3_","turk14-exam-fanned-withslope-2",11,1
506,"8",15,28,3,"1_","turk14-exam-fanned-withslope-3",1,1
506,"9",13,14,1,"3_","turk14-exam-fanned-withslope-4",9,1
506,"1",12,38,3,"3_","turk14-dialyzerheterogeneous-4",10,1
506,"15",7,69,3,"2_","turk14-dialyzerheterogeneous-5",2,1
506,"19",19,14,1,"1_","turk14-dialyzerhomogeneous-3",12,1
506,"13",12,29,1,"2_","turk14-dialyzerhomogeneous-4",6,1
506,"18",7,39,1,"2_","turk14-dialyzerhomogeneous-5",7,1
506,"3",1,35,3,"1_","turk14-dialyzerhomogeneous-dots-1",5,1
506,"18",5,39,1,"1_","turk14-dialyzerhomogeneous-dots-5",8,0.5
506,"4",5,39,1,"1_","turk14-dialyzerhomogeneous-dots-5",8,0.5
506,"12",4,24,1,"3_","turk14-radon.qq.b1-1",4,0.5
506,"17",4,24,1,"3_","turk14-radon.qq.b1-1",4,0.5
506,"1",4,24,1,"3_","turk14-radon.qq.b2-1",3,1
507,"8",7,12,4,"1_","turk14-exam-fanned-withslope-2",4,1
507,"15",15,42,1,"2_","turk14-exam-fanned-withslope-3",3,1
507,"13",19,9,2,"3_","turk14-dialyzerhomogeneous-1",10,1
507,"10",12,11,2,"1_","turk14-dialyzerhomogeneous-4",8,1
507,"10",1,13,3,"2_","turk14-dialyzerhomogeneous-dots-1",6,1
507,"7",3,25,4,"1_","turk14-dialyzerhomogeneous-dots-3",2,1
507,"18",19,14,4,"3_","turk14-cyclone.radon-5",5,1
507,"2",4,31,3,"1_","turk14-radon.qq.b1-1",1,0.25
507,"7",4,31,3,"1_","turk14-radon.qq.b1-1",1,0.25
507,"12",4,31,3,"1_","turk14-radon.qq.b1-1",1,0.25
507,"17",4,31,3,"1_","turk14-radon.qq.b1-1",1,0.25
507,"11",19,11,1,"2_","turk14-radon.qq.b2-2",7,1
507,"20",18,9,2,"1_","turk14-radon.qq.b1-4",9,1
508,"9",15,31,3,"3_","turk14-exam-fanned-withslope-3",9,0.5
508,"15",15,31,3,"3_","turk14-exam-fanned-withslope-3",9,0.5
508,"9",10,49,3,"3_","turk14-exam-fanned-withslope-5",2,1
508,"18",10,24,3,"3_","turk14-dialyzerheterogeneous-2",11,0.5
508,"12",10,24,3,"3_","turk14-dialyzerheterogeneous-2",11,0.5
508,"18",10,21,3,"3_","turk14-dialyzerheterogeneous-2",12,1
508,"19",19,21,3,"3_","turk14-dialyzerheterogeneous-3",10,1
508,"12",12,49,3,"3_","turk14-dialyzerheterogeneous-4",7,1
508,"11",7,36,3,"2_","turk14-dialyzerhomogeneous-5",6,0.5
508,"7",7,36,3,"2_","turk14-dialyzerhomogeneous-5",6,0.5
508,"19",1,61,3,"2_","turk14-dialyzerhomogeneous-dots-1",3,0.5
508,"4",1,61,3,"2_","turk14-dialyzerhomogeneous-dots-1",3,0.5
508,"9",3,42,3,"3_","turk14-dialyzerhomogeneous-dots-3",5,1
508,"5",5,55,3,"2_","turk14-dialyzerhomogeneous-dots-5",8,1
508,"12",6,55,4,"3_","turk14-cyclone.radon-2",4,1
508,"10",3,46,3,"2_","turk14-radon.qq.b1-5",1,1
510,"9",7,44,4,"1_","turk14-exam-fanned-withslope-2",9,1
510,"12",10,26,4,"1_","turk14-dialyzerheterogeneous-2",2,1
510,"9",19,46,3,"1_","turk14-dialyzerheterogeneous-3",5,1
510,"19",7,40,3,"1_","turk14-dialyzerheterogeneous-5",10,1
510,"7",7,24,4,"1_","turk14-dialyzerhomogeneous-5",7,1
510,"7",5,77,4,"4_","turk14-dialyzerhomogeneous-dots-5",4,1
510,"12",18,28,5,"4_","turk14-cyclone.radon-1",8,1
510,"6",19,36,4,"2_","turk14-cyclone.radon-5",3,1
510,"1",4,33,5,"3_","turk14-radon.qq.b2-1",6,1
510,"19",10,46,4,"1_","turk14-radon.qq.b2-3",1,1
511,"9",18,16,4,"1_","turk14-exam-fanned-withslope-1",9,0.5
511,"20",18,16,4,"1_","turk14-exam-fanned-withslope-1",9,0.5
511,"7",7,13,4,"1_","turk14-dialyzerhomogeneous-5",8,0.5
511,"11",7,13,4,"1_","turk14-dialyzerhomogeneous-5",8,0.5
511,"19",1,14,4,"1_","turk14-dialyzerhomogeneous-dots-1",7,1
511,"6",2,45,3,"2_","turk14-dialyzerhomogeneous-dots-2",1,1
511,"7",3,24,2,"4_","turk14-dialyzerhomogeneous-dots-3",4,0.5
511,"19",3,24,2,"4_","turk14-dialyzerhomogeneous-dots-3",4,0.5
511,"17",4,27,3,"13_","turk14-radon.qq.b1-1",2,0.333333333333333
511,"12",4,27,3,"13_","turk14-radon.qq.b1-1",2,0.333333333333333
511,"15",4,27,3,"13_","turk14-radon.qq.b1-1",2,0.333333333333333
511,"1",4,30,2,"3_","turk14-radon.qq.b2-1",3,1
511,"5",10,9,2,"3_","turk14-radon.qq.b1-3",5,0.5
511,"20",10,9,2,"3_","turk14-radon.qq.b1-3",5,0.5
511,"20",18,11,4,"1_","turk14-radon.qq.b1-4",10,1
511,"7",18,23,5,"1_","turk14-radon.qq.b2-4",6,0.5
511,"16",18,23,5,"1_","turk14-radon.qq.b2-4",6,0.5
512,"15",7,31,3,"4_","turk14-exam-fanned-withslope-2",8,1
512,"8",12,73,3,"1_","turk14-dialyzerheterogeneous-4",5,0.5
512,"12",12,73,3,"1_","turk14-dialyzerheterogeneous-4",5,0.5
512,"19",19,18,1,"1_","turk14-dialyzerhomogeneous-1",6,1
512,"12",12,16,3,"4_","turk14-dialyzerhomogeneous-4",7,1
512,"7",7,39,1,"4_","turk14-dialyzerhomogeneous-5",4,1
512,"18",1,40,3,"3_","turk14-dialyzerhomogeneous-dots-1",3,1
512,"19",2,27,3,"1_","turk14-dialyzerhomogeneous-dots-2",10,1
512,"5",4,43,3,"3_","turk14-dialyzerhomogeneous-dots-4",1,1
512,"16",10,21,3,"4_","turk14-radon.qq.b1-3",9,1
512,"13",10,84,3,"3_","turk14-radon.qq.b2-3",2,1
513,"8",13,182,4,"2_","turk14-exam-fanned-withslope-4",1,0.333333333333333
513,"18",13,182,4,"2_","turk14-exam-fanned-withslope-4",1,0.333333333333333
513,"10",13,182,4,"2_","turk14-exam-fanned-withslope-4",1,0.333333333333333
513,"3",19,139,4,"5_largest spike up and down","turk14-dialyzerhomogeneous-1",4,0.5
513,"15",19,139,4,"5_largest spike up and down","turk14-dialyzerhomogeneous-1",4,0.5
513,"20",10,126,4,"5_smallest bargraphs and dots contained within horizontal lines","turk14-dialyzerhomogeneous-2",5,1
513,"15",18,90,4,"5_dots are fairly balanced on both sides","turk14-cyclone.radon-1",7,1
513,"20",19,124,4,"4_","turk14-cyclone.radon-5",3,1
513,"17",4,60,4,"1_","turk14-radon.qq.b1-1",2,1
513,"1",4,51,1,"5_straightlined","turk14-radon.qq.b2-1",9,1
513,"6",19,39,4,"3_","turk14-radon.qq.b1-2",10,1
513,"16",19,72,4,"3_","turk14-radon.qq.b2-2",6,1
513,"4",3,37,4,"3_","turk14-radon.qq.b2-5",8,1
514,"7",7,14,1,"4_","turk14-exam-fanned-withslope-2",9,0.5
514,"15",7,14,1,"4_","turk14-exam-fanned-withslope-2",9,0.5
514,"9",15,31,2,"4_","turk14-exam-fanned-withslope-3",14,1
514,"7",13,57,1,"4_","turk14-exam-fanned-withslope-4",7,0.333333333333333
514,"3",13,57,1,"4_","turk14-exam-fanned-withslope-4",7,0.333333333333333
514,"10",13,57,1,"4_","turk14-exam-fanned-withslope-4",7,0.333333333333333
514,"11",10,40,2,"4_","turk14-exam-fanned-withslope-5",20,1
514,"7",10,92,2,"4_","turk14-exam-fanned-withslope-5",4,1
514,"5",19,21,1,"14_","turk14-dialyzerheterogeneous-1",24,1
514,"12",12,301,1,"1_","turk14-dialyzerheterogeneous-4",1,1
514,"8",7,75,2,"4_","turk14-dialyzerheterogeneous-5",16,1
514,"13",19,12,1,"1_","turk14-dialyzerhomogeneous-1",13,1
514,"10",10,49,2,"1_","turk14-dialyzerhomogeneous-2",15,1
514,"10",12,68,3,"1_","turk14-dialyzerhomogeneous-4",18,1
514,"10",12,37,1,"1_","turk14-dialyzerhomogeneous-4",2,1
514,"3",7,18,3,"1_","turk14-dialyzerhomogeneous-5",12,1
514,"16",3,29,2,"1_","turk14-dialyzerhomogeneous-dots-3",19,1
514,"16",3,28,2,"1_","turk14-dialyzerhomogeneous-dots-3",22,1
514,"3",3,61,2,"1_","turk14-dialyzerhomogeneous-dots-3",21,0.5
514,"10",3,61,2,"1_","turk14-dialyzerhomogeneous-dots-3",21,0.5
514,"19",4,16,3,"1_","turk14-dialyzerhomogeneous-dots-4",23,1
514,"17",4,29,1,"1_","turk14-dialyzerhomogeneous-dots-4",10,1
514,"10",4,37,2,"1_","turk14-dialyzerhomogeneous-dots-4",25,0.5
514,"1",4,37,2,"1_","turk14-dialyzerhomogeneous-dots-4",25,0.5
514,"16",5,58,2,"1_","turk14-dialyzerhomogeneous-dots-5",6,1
514,"19",9,39,2,"1_","turk14-cyclone.radon-3",17,1
514,"11",5,89,2,"1_","turk14-cyclone.radon-4",11,1
514,"11",19,27,2,"1_","turk14-cyclone.radon-5",8,1
514,"20",19,61,2,"1_","turk14-radon.qq.b2-2",5,1
514,"19",18,238,1,"4_","turk14-radon.qq.b2-4",3,1
515,"5",18,56,3,"2_","turk14-exam-fanned-withslope-1",7,1
515,"10",12,44,3,"2_","turk14-dialyzerheterogeneous-4",1,1
515,"10",10,15,3,"1_","turk14-dialyzerhomogeneous-2",10,1
515,"19",19,24,3,"2_","turk14-dialyzerhomogeneous-3",4,1
515,"4",5,40,3,"1_","turk14-dialyzerhomogeneous-dots-5",9,1
515,"1",4,19,3,"3_","turk14-radon.qq.b2-1",8,1
515,"6",19,20,3,"12_","turk14-radon.qq.b1-2",6,1
515,"19",18,47,3,"1_","turk14-radon.qq.b1-4",3,1
515,"10",3,14,3,"1_","turk14-radon.qq.b1-5",5,1
515,"4",3,17,3,"1_","turk14-radon.qq.b2-5",2,1
516,"2",19,32,3,"2_","turk14-dialyzerheterogeneous-1",9,1
516,"12",12,50,4,"1_","turk14-dialyzerhomogeneous-4",1,1
516,"10",2,19,3,"2_","turk14-dialyzerhomogeneous-dots-2",7,1
516,"16",4,10,4,"1_","turk14-dialyzerhomogeneous-dots-4",10,1
516,"1",9,62,2,"1_","turk14-cyclone.radon-3",2,1
516,"20",19,17,3,"1_","turk14-cyclone.radon-5",4,1
516,"1",4,6,4,"3_","turk14-radon.qq.b2-1",6,1
516,"20",18,20,4,"1_","turk14-radon.qq.b1-4",8,1
516,"14",3,9,4,"3_","turk14-radon.qq.b1-5",3,1
516,"4",3,6,4,"3_","turk14-radon.qq.b2-5",5,1
517,"20",7,9,4,"1_","turk14-exam-fanned-withslope-2",5,1
517,"7",13,10,5,"3_","turk14-exam-fanned-withslope-4",2,1
517,"1",12,15,4,"2_","turk14-dialyzerheterogeneous-4",9,1
517,"2",19,8,4,"1_","turk14-dialyzerhomogeneous-1",11,1
517,"19",19,13,5,"1_","turk14-dialyzerhomogeneous-3",3,1
517,"3",1,10,5,"2_","turk14-dialyzerhomogeneous-dots-1",6,1
517,"5",6,12,4,"1_","turk14-cyclone.radon-2",7,1
517,"11",5,16,1,"1_","turk14-cyclone.radon-4",8,1
517,"1",4,8,5,"1_","turk14-radon.qq.b1-1",10,1
517,"20",18,14,5,"1_","turk14-radon.qq.b1-4",4,1
517,"19",18,16,5,"3_","turk14-radon.qq.b2-4",1,1
518,"9",7,15,3,"1_","turk14-exam-fanned-withslope-2",8,1
518,"10",10,57,4,"2_","turk14-dialyzerheterogeneous-2",2,1
518,"8",12,28,4,"1_","turk14-dialyzerheterogeneous-4",3,1
518,"10",10,16,3,"1_","turk14-dialyzerhomogeneous-2",1,1
518,"16",4,28,2,"1_","turk14-dialyzerhomogeneous-dots-4",4,1
518,"4",9,31,3,"14_","turk14-cyclone.radon-3",5,1
518,"15",4,26,3,"1_","turk14-radon.qq.b1-1",10,1
518,"3",4,32,2,"1_","turk14-radon.qq.b2-1",6,1
518,"14",10,9,3,"1_","turk14-radon.qq.b2-3",7,1
518,"11",18,20,3,"3_","turk14-radon.qq.b1-4",9,1
519,"8",18,23,3,"4_","turk14-exam-fanned-withslope-1",9,0.5
519,"9",18,23,3,"4_","turk14-exam-fanned-withslope-1",9,0.5
519,"9",10,26,3,"4_","turk14-exam-fanned-withslope-5",7,1
519,"14",19,42,3,"2_","turk14-dialyzerheterogeneous-3",5,1
519,"10",10,16,4,"4_","turk14-dialyzerhomogeneous-2",6,1
519,"4",1,78,2,"1_","turk14-dialyzerhomogeneous-dots-1",3,1
519,"1",3,24,3,"2_","turk14-dialyzerhomogeneous-dots-3",10,1
519,"1",4,56,3,"3_","turk14-radon.qq.b2-1",1,0.2
519,"3",4,56,3,"3_","turk14-radon.qq.b2-1",1,0.2
519,"19",4,56,3,"3_","turk14-radon.qq.b2-1",1,0.2
519,"2",4,56,3,"3_","turk14-radon.qq.b2-1",1,0.2
519,"20",4,56,3,"3_","turk14-radon.qq.b2-1",1,0.2
519,"6",19,13,2,"3_","turk14-radon.qq.b1-2",8,1
519,"11",19,25,4,"3_","turk14-radon.qq.b2-2",4,1
519,"4",3,17,3,"3_","turk14-radon.qq.b2-5",2,0.5
519,"1",3,17,3,"3_","turk14-radon.qq.b2-5",2,0.5
521,"3",15,44,2,"3_","turk14-exam-fanned-withslope-3",6,1
521,"19",19,27,2,"3_","turk14-dialyzerheterogeneous-1",3,1
521,"8",10,20,2,"4_","turk14-dialyzerhomogeneous-2",7,1
521,"10",2,24,3,"4_","turk14-dialyzerhomogeneous-dots-2",5,1
521,"12",4,38,3,"4_","turk14-dialyzerhomogeneous-dots-4",4,1
521,"1",9,52,1,"3_","turk14-cyclone.radon-3",2,0.5
521,"19",9,52,1,"3_","turk14-cyclone.radon-3",2,0.5
521,"17",4,17,1,"3_","turk14-radon.qq.b1-1",1,1
521,"6",19,31,1,"3_","turk14-radon.qq.b1-2",9,1
521,"1",10,16,1,"4_","turk14-radon.qq.b2-3",8,1
521,"20",3,18,1,"4_","turk14-radon.qq.b1-5",10,1
522,"5",18,33,3,"1_","turk14-exam-fanned-withslope-1",1,1
522,"15",15,19,3,"23_","turk14-exam-fanned-withslope-3",20,1
522,"5",15,35,2,"3_","turk14-exam-fanned-withslope-3",3,1
522,"15",13,33,3,"1_","turk14-exam-fanned-withslope-4",8,1
522,"15",10,17,4,"2_","turk14-exam-fanned-withslope-5",18,1
522,"8",10,32,2,"3_","turk14-exam-fanned-withslope-5",9,1
522,"19",19,21,2,"3_","turk14-dialyzerheterogeneous-1",11,1
522,"16",10,21,3,"3_","turk14-dialyzerheterogeneous-2",12,0.5
522,"11",10,21,3,"3_","turk14-dialyzerheterogeneous-2",12,0.5
522,"8",7,20,2,"3_","turk14-dialyzerheterogeneous-5",14,1
522,"6",10,25,3,"3_","turk14-dialyzerhomogeneous-2",2,1
522,"6",2,28,4,"2_","turk14-dialyzerhomogeneous-dots-2",5,1
522,"1",3,34,3,"2_","turk14-dialyzerhomogeneous-dots-3",4,1
522,"20",5,19,2,"1_","turk14-dialyzerhomogeneous-dots-5",17,1
522,"10",6,38,3,"12_","turk14-cyclone.radon-2",6,1
522,"17",4,20,3,"14_","turk14-radon.qq.b1-1",16,1
522,"1",4,16,5,"1_","turk14-radon.qq.b2-1",15,1
522,"6",19,27,2,"4_","turk14-radon.qq.b1-2",10,1
522,"20",10,32,3,"3_","turk14-radon.qq.b1-3",19,1
522,"13",18,19,3,"1_","turk14-radon.qq.b1-4",13,1
522,"16",18,27,4,"1_","turk14-radon.qq.b2-4",7,1
523,"9",7,18,2,"1_","turk14-exam-fanned-withslope-2",1,1
523,"7",10,12,3,"3_","turk14-exam-fanned-withslope-5",9,1
523,"4",10,6,2,"3_","turk14-dialyzerheterogeneous-2",10,1
523,"15",19,9,3,"2_","turk14-dialyzerhomogeneous-1",6,1
523,"9",10,9,2,"3_","turk14-dialyzerhomogeneous-2",5,1
523,"11",1,8,3,"3_","turk14-dialyzerhomogeneous-dots-1",8,1
523,"11",5,14,2,"4_","turk14-dialyzerhomogeneous-dots-5",4,1
523,"8",5,7,2,"2_","turk14-cyclone.radon-4",7,1
523,"17",19,16,2,"4_","turk14-cyclone.radon-5",2,1
523,"1",4,9,3,"3_","turk14-radon.qq.b2-1",3,1
524,"9",15,38,3,"1_","turk14-exam-fanned-withslope-3",8,1
524,"8",10,23,2,"1_","turk14-exam-fanned-withslope-5",6,1
524,"8",19,19,4,"1_","turk14-dialyzerheterogeneous-3",4,1
524,"18",12,69,2,"4_","turk14-dialyzerheterogeneous-4",3,1
524,"9",19,43,4,"3_","turk14-dialyzerhomogeneous-3",2,1
524,"5",2,31,5,"3_","turk14-dialyzerhomogeneous-dots-2",10,1
524,"18",5,77,2,"2_","turk14-dialyzerhomogeneous-dots-5",9,1
524,"17",18,48,3,"1_","turk14-cyclone.radon-1",1,1
524,"6",5,49,2,"2_","turk14-cyclone.radon-4",7,1
524,"16",19,41,4,"2_","turk14-radon.qq.b2-2",5,1
526,"20",19,60,1,"4_","turk14-dialyzerheterogeneous-1",1,1
526,"19",19,29,4,"2_","turk14-dialyzerhomogeneous-1",2,1
526,"10",10,23,4,"2_","turk14-dialyzerhomogeneous-2",7,1
526,"19",19,25,4,"2_","turk14-dialyzerhomogeneous-3",10,1
526,"15",5,50,2,"1_","turk14-dialyzerhomogeneous-dots-5",4,1
526,"17",18,42,1,"3_","turk14-cyclone.radon-1",5,1
526,"5",6,60,2,"1_","turk14-cyclone.radon-2",9,1
526,"4",9,50,2,"2_","turk14-cyclone.radon-3",6,1
526,"20",19,36,3,"4_","turk14-cyclone.radon-5",8,1
526,"11",19,37,3,"3_","turk14-radon.qq.b2-2",3,1
527,"9",18,37,4,"3_","turk14-exam-fanned-withslope-1",2,1
527,"9",7,30,4,"3_","turk14-exam-fanned-withslope-2",9,1
527,"9",15,24,5,"3_","turk14-exam-fanned-withslope-3",6,1
527,"9",13,37,2,"2_","turk14-exam-fanned-withslope-4",5,0.5
527,"8",13,37,2,"2_","turk14-exam-fanned-withslope-4",5,0.5
527,"7",7,16,1,"2_","turk14-dialyzerhomogeneous-5",7,1
527,"20",3,25,2,"2_","turk14-dialyzerhomogeneous-dots-3",4,1
527,"10",4,43,2,"2_","turk14-dialyzerhomogeneous-dots-4",1,1
527,"16",4,57,3,"1_","turk14-radon.qq.b1-1",3,1
527,"10",3,28,3,"13_","turk14-radon.qq.b1-5",8,1
527,"4",3,12,2,"1_","turk14-radon.qq.b2-5",10,1
529,"5",19,15,2,"1_","turk14-dialyzerheterogeneous-1",7,0.5
529,"20",19,15,2,"1_","turk14-dialyzerheterogeneous-1",7,0.5
529,"18",19,11,2,"3_","turk14-dialyzerhomogeneous-3",4,0.5
529,"6",19,11,2,"3_","turk14-dialyzerhomogeneous-3",4,0.5
529,"10",12,11,2,"1_","turk14-dialyzerhomogeneous-4",6,1
529,"6",4,21,2,"2_","turk14-dialyzerhomogeneous-dots-4",5,0.5
529,"1",4,21,2,"2_","turk14-dialyzerhomogeneous-dots-4",5,0.5
529,"11",6,21,2,"1_","turk14-cyclone.radon-2",3,0.5
529,"15",6,21,2,"1_","turk14-cyclone.radon-2",3,0.5
529,"20",5,12,2,"3_","turk14-cyclone.radon-4",8,0.5
529,"14",5,12,2,"3_","turk14-cyclone.radon-4",8,0.5
529,"16",19,44,2,"1_","turk14-cyclone.radon-5",2,1
529,"1",4,9,5,"3_","turk14-radon.qq.b2-1",9,1
529,"11",18,18,3,"3_","turk14-radon.qq.b1-4",1,0.333333333333333
529,"6",18,18,3,"3_","turk14-radon.qq.b1-4",1,0.333333333333333
529,"3",18,18,3,"3_","turk14-radon.qq.b1-4",1,0.333333333333333
529,"19",18,7,4,"3_","turk14-radon.qq.b2-4",10,1
530,"15",15,43,2,"1_","turk14-exam-fanned-withslope-3",1,1
530,"19",19,35,4,"5_more dots","turk14-dialyzerhomogeneous-3",8,0.5
530,"20",19,35,4,"5_more dots","turk14-dialyzerhomogeneous-3",8,0.5
530,"10",12,38,4,"5_fewer dots","turk14-dialyzerhomogeneous-4",7,1
530,"10",4,32,4,"1_","turk14-dialyzerhomogeneous-dots-4",3,1
530,"16",5,18,3,"1_","turk14-dialyzerhomogeneous-dots-5",6,1
530,"11",5,80,1,"4_","turk14-cyclone.radon-4",2,1
530,"20",19,61,2,"4_","turk14-cyclone.radon-5",5,1
530,"16",4,23,4,"3_","turk14-radon.qq.b1-1",9,0.5
530,"11",4,23,4,"3_","turk14-radon.qq.b1-1",9,0.5
530,"1",4,15,4,"3_","turk14-radon.qq.b2-1",10,1
530,"9",19,23,3,"3_","turk14-radon.qq.b2-2",4,0.5
530,"20",19,23,3,"3_","turk14-radon.qq.b2-2",4,0.5
531,"15",15,38,2,"2_","turk14-exam-fanned-withslope-3",1,1
531,"5",13,78,2,"23_","turk14-exam-fanned-withslope-4",3,1
531,"17",10,33,2,"1_","turk14-dialyzerheterogeneous-2",10,1
531,"10",10,32,2,"1_","turk14-dialyzerhomogeneous-2",5,1
531,"19",19,40,2,"1_","turk14-dialyzerhomogeneous-3",2,1
531,"6",2,38,2,"2_","turk14-dialyzerhomogeneous-dots-2",8,1
531,"5",9,125,1,"1_","turk14-cyclone.radon-3",11,1
531,"8",19,130,1,"2_","turk14-cyclone.radon-5",9,0.5
531,"2",19,130,1,"2_","turk14-cyclone.radon-5",9,0.5
531,"6",19,37,2,"3_","turk14-radon.qq.b1-2",7,1
531,"3",18,41,2,"3_","turk14-radon.qq.b1-4",6,1
531,"16",18,68,2,"2_","turk14-radon.qq.b2-4",4,1
533,"5",13,93,1,"2_","turk14-exam-fanned-withslope-4",4,0.5
533,"10",13,93,1,"2_","turk14-exam-fanned-withslope-4",4,0.5
533,"5",10,62,1,"2_","turk14-exam-fanned-withslope-5",1,1
533,"18",10,96,1,"4_","turk14-dialyzerheterogeneous-2",5,1
533,"6",10,58,1,"2_","turk14-dialyzerhomogeneous-2",2,1
533,"9",2,47,1,"1_","turk14-dialyzerhomogeneous-dots-2",8,1
533,"20",18,63,1,"4_","turk14-cyclone.radon-1",10,1
533,"2",6,145,2,"2_","turk14-cyclone.radon-2",6,1
533,"8",19,73,3,"5_corrupt data set","turk14-cyclone.radon-5",7,1
533,"1",4,60,1,"5_no trending","turk14-radon.qq.b2-1",3,1
533,"11",19,95,3,"4_","turk14-radon.qq.b2-2",9,1
534,"5",15,50,2,"2_","turk14-exam-fanned-withslope-3",10,0.5
534,"3",15,50,2,"2_","turk14-exam-fanned-withslope-3",10,0.5
534,"15",10,26,2,"2_","turk14-exam-fanned-withslope-5",20,1
534,"19",19,101,3,"3_","turk14-dialyzerheterogeneous-1",1,0.5
534,"7",19,101,3,"3_","turk14-dialyzerheterogeneous-1",1,0.5
534,"20",19,18,3,"2_","turk14-dialyzerheterogeneous-1",19,1
534,"6",10,25,3,"1_","turk14-dialyzerheterogeneous-2",6,1
534,"6",10,19,3,"2_","turk14-dialyzerheterogeneous-2",15,1
534,"9",19,18,3,"3_","turk14-dialyzerheterogeneous-3",14,0.5
534,"3",19,18,3,"3_","turk14-dialyzerheterogeneous-3",14,0.5
534,"12",12,34,3,"1_","turk14-dialyzerheterogeneous-4",8,1
534,"15",1,39,2,"1_","turk14-dialyzerhomogeneous-dots-1",17,1
534,"20",3,56,3,"1_","turk14-dialyzerhomogeneous-dots-3",4,1
534,"10",5,14,3,"2_","turk14-dialyzerhomogeneous-dots-5",21,1
534,"12",5,29,2,"3_","turk14-dialyzerhomogeneous-dots-5",18,1
534,"8",6,31,3,"1_","turk14-cyclone.radon-2",12,0.5
534,"4",6,31,3,"1_","turk14-cyclone.radon-2",12,0.5
534,"18",6,63,2,"1_","turk14-cyclone.radon-2",22,1
534,"1",6,23,2,"3_","turk14-cyclone.radon-2",24,1
534,"20",5,74,3,"2_","turk14-cyclone.radon-4",5,0.5
534,"17",5,74,3,"2_","turk14-cyclone.radon-4",5,0.5
534,"16",19,46,3,"2_","turk14-cyclone.radon-5",3,1
534,"5",19,48,2,"2_","turk14-cyclone.radon-5",23,1
534,"4",19,59,3,"4_","turk14-radon.qq.b2-2",16,1
534,"20",10,27,3,"2_","turk14-radon.qq.b1-3",13,0.5
534,"5",10,27,3,"2_","turk14-radon.qq.b1-3",13,0.5
534,"3",18,33,4,"2_","turk14-radon.qq.b1-4",2,0.5
534,"15",18,33,4,"2_","turk14-radon.qq.b1-4",2,0.5
534,"19",18,19,3,"3_","turk14-radon.qq.b2-4",9,1
534,"17",3,33,3,"4_","turk14-radon.qq.b1-5",11,1
534,"4",3,26,4,"2_","turk14-radon.qq.b2-5",7,0.333333333333333
534,"7",3,26,4,"2_","turk14-radon.qq.b2-5",7,0.333333333333333
534,"17",3,26,4,"2_","turk14-radon.qq.b2-5",7,0.333333333333333
535,"5",18,32,2,"2_","turk14-exam-fanned-withslope-1",9,1
535,"20",7,30,2,"2_","turk14-dialyzerheterogeneous-5",8,1
535,"19",19,10,3,"1_","turk14-dialyzerhomogeneous-1",5,1
535,"7",7,21,2,"2_","turk14-dialyzerhomogeneous-5",2,1
535,"13",1,7,2,"4_","turk14-dialyzerhomogeneous-dots-1",7,1
535,"17",2,35,2,"1_","turk14-dialyzerhomogeneous-dots-2",4,1
535,"15",5,18,2,"4_","turk14-dialyzerhomogeneous-dots-5",3,1
535,"11",6,19,2,"2_","turk14-cyclone.radon-2",6,1
535,"1",5,30,2,"2_","turk14-cyclone.radon-4",1,1
535,"4",10,15,2,"1_","turk14-radon.qq.b1-3",10,1
536,"7",15,31,2,"2_","turk14-exam-fanned-withslope-3",8,0.5
536,"19",15,31,2,"2_","turk14-exam-fanned-withslope-3",8,0.5
536,"8",13,22,4,"1_","turk14-exam-fanned-withslope-4",9,1
536,"14",19,38,3,"2_","turk14-dialyzerheterogeneous-3",7,1
536,"19",7,36,3,"1_","turk14-dialyzerheterogeneous-5",1,1
536,"3",19,13,2,"12_","turk14-dialyzerhomogeneous-1",6,1
536,"9",2,29,2,"12_","turk14-dialyzerhomogeneous-dots-2",4,0.333333333333333
536,"4",2,29,2,"12_","turk14-dialyzerhomogeneous-dots-2",4,0.333333333333333
536,"6",2,29,2,"12_","turk14-dialyzerhomogeneous-dots-2",4,0.333333333333333
536,"4",6,62,4,"1_","turk14-cyclone.radon-2",5,1
536,"6",5,12,4,"4_","turk14-cyclone.radon-4",3,1
536,"19",10,60,3,"12_","turk14-radon.qq.b2-3",2,1
536,"2",3,14,3,"3_","turk14-radon.qq.b1-5",10,1
537,"15",13,43,4,"3_","turk14-exam-fanned-withslope-4",2,1
537,"19",19,51,5,"4_","turk14-dialyzerheterogeneous-1",8,1
537,"6",10,63,5,"4_","turk14-dialyzerheterogeneous-2",5,0.2
537,"20",10,63,5,"4_","turk14-dialyzerheterogeneous-2",5,0.2
537,"2",10,63,5,"4_","turk14-dialyzerheterogeneous-2",5,0.2
537,"18",10,63,5,"4_","turk14-dialyzerheterogeneous-2",5,0.2
537,"10",10,63,5,"4_","turk14-dialyzerheterogeneous-2",5,0.2
537,"4",1,47,5,"1_","turk14-dialyzerhomogeneous-dots-1",6,1
